year,type,month,region,avgPrice,volume
2016,organic,7,DallasFtWorth,1.02,151989.39
2016,organic,7,Denver,1.412,132578.43
2016,organic,7,Detroit,1.212,102089.69
2016,organic,7,GrandRapids,1.838,8175.51
2016,organic,7,GreatLakes,1.408,610531.79
2016,organic,7,HarrisburgScranton,1.806,38180.47
2016,organic,7,HartfordSpringfield,2.308,43973.72
2016,organic,7,Houston,1.356,105418.75
2016,organic,7,Indianapolis,1.44,21548.29
2016,organic,7,Jacksonville,1.828,21856.01
2016,organic,7,LasVegas,2.062,59877.28
2016,organic,7,LosAngeles,1.206,582724.75
2016,organic,7,Louisville,1.332,15422.79
2016,organic,7,MiamiFtLauderdale,1.294,26540.53
2016,organic,7,Midsouth,1.604,547646.62
2016,organic,7,Nashville,1.264,56652.35
2016,organic,7,NewOrleansMobile,1.328,22033.4
2016,organic,7,NewYork,2.348,205569.91
2016,organic,7,Northeast,1.936,596464.16
2016,organic,7,NorthernNewEngland,1.296,66864.34
2016,organic,7,Orlando,1.68,40713.79
2016,organic,7,Philadelphia,2.148,49376.37
2016,organic,7,PhoenixTucson,1.902,64085.56
2016,organic,7,Pittsburgh,1.47,23706.55
2016,organic,7,Plains,1.688,255332.4
2016,organic,7,Portland,1.748,152167.75
2016,organic,7,RaleighGreensboro,1.782,62362.93
2016,organic,7,RichmondNorfolk,1.436,42701.34
2016,organic,7,Roanoke,1.41,40185.96
2016,organic,7,Sacramento,2.148,39895.33
2016,organic,7,SanDiego,1.698,87836.64
2016,organic,7,SanFrancisco,2.318,130101.19
2016,organic,7,Seattle,1.77,189496.93
2016,organic,7,SouthCarolina,1.412,60391.97
2016,organic,7,SouthCentral,1.19,615912.72
2016,organic,7,Southeast,1.46,375069.68
2016,organic,7,Spokane,1.942,12483.89
2016,organic,7,StLouis,1.75,31670.19
2016,organic,7,Syracuse,1.556,11807.62
2016,organic,7,Tampa,1.324,30077.86
2016,organic,7,TotalUS,1.568,5000719.82
2016,organic,7,West,1.678,1010514.13
2016,organic,7,WestTexNewMexico,1.76,98927.22
2016,organic,8,Albany,1.68,7003.29
2016,organic,8,Atlanta,1.35,68272.32
2016,organic,8,BaltimoreWashington,1.8625,69557.9
2016,organic,8,Boise,1.7525,9112.96
2016,organic,8,Boston,1.295,36508.22
2016,organic,8,BuffaloRochester,1.53,14071.45
2016,organic,8,California,1.5275,771068.17
2016,organic,8,Charlotte,1.7575,38357.04
2016,organic,8,Chicago,2.0975,113265.27
2016,organic,8,CincinnatiDayton,1.0725,93255.08
2016,organic,8,Columbus,1.5,34089.17
2016,organic,8,DallasFtWorth,0.965,231815.47
2016,organic,8,Denver,1.49,71008.42
2016,organic,8,Detroit,1.33,66055.51
2016,organic,8,GrandRapids,1.925,8028.09
2016,organic,8,GreatLakes,1.545,513487.29
2016,organic,8,HarrisburgScranton,1.6475,20425.56
2016,organic,8,HartfordSpringfield,2.2175,21403.87
2016,organic,8,Houston,1.0875,134572.47
2016,organic,8,Indianapolis,1.5525,19589.53
2016,organic,8,Jacksonville,1.96,13392.29
2016,organic,8,LasVegas,2.0775,34852.42
2016,organic,8,LosAngeles,1.1975,480404.81
2016,organic,8,Louisville,1.4175,13763
2016,organic,8,MiamiFtLauderdale,1.3425,19219.53
2016,organic,8,Midsouth,1.5675,490984.95
2016,organic,8,Nashville,1.3625,42467.87
2016,organic,8,NewOrleansMobile,1.5375,17513.02
2016,organic,8,NewYork,2.28,102423.2
2016,organic,8,Northeast,1.83,341976.31
2016,organic,8,NorthernNewEngland,1.405,34897.01
2016,organic,8,Orlando,1.8575,26132.85
2016,organic,8,Philadelphia,2.0075,33164.84
2016,organic,8,PhoenixTucson,2.13,36579.7
2016,organic,8,Pittsburgh,1.535,21134.84
2016,organic,8,Plains,1.775,212336.22
2016,organic,8,Portland,1.7625,105693.26
2016,organic,8,RaleighGreensboro,1.7775,57150.8
2016,organic,8,RichmondNorfolk,1.41,39007.95
2016,organic,8,Roanoke,1.2275,41614.24
2016,organic,8,Sacramento,2.145,28504.43
2016,organic,8,SanDiego,1.8,62327.97
2016,organic,8,SanFrancisco,2.275,94530.69
2016,organic,8,Seattle,2.0175,109134.09
2016,organic,8,SouthCarolina,1.535,54429.95
2016,organic,8,SouthCentral,1.0625,844341.62
2016,organic,8,Southeast,1.52,288598.69
2016,organic,8,Spokane,2.0875,7564.18
2016,organic,8,StLouis,1.665,34564.53
2016,organic,8,Syracuse,1.535,7896.45
2016,organic,8,Tampa,1.3625,17277.92
2016,organic,8,TotalUS,1.5075,4087225.38
2016,organic,8,West,1.7975,624432.06
2016,organic,8,WestTexNewMexico,1.7375,63430.49
2016,organic,9,Albany,1.695,9853.42
2016,organic,9,Atlanta,1.685,44269.6
2016,organic,9,BaltimoreWashington,2.0725,83862.68
2016,organic,9,Boise,1.4775,10933.38
2016,organic,9,Boston,1.7875,63774.94
2016,organic,9,BuffaloRochester,1.54,13242.46
2016,organic,9,California,1.7475,628970.72
2016,organic,9,Charlotte,1.775,35228.16
2016,organic,9,Chicago,2.065,108646.44
2016,organic,9,CincinnatiDayton,1.285,75594.21
2016,organic,9,Columbus,1.2925,39806.71
2016,organic,9,DallasFtWorth,1.2175,95684.65
2016,organic,9,Denver,1.41,80132.69
2016,organic,9,Detroit,1.1025,79271.54
2016,organic,9,GrandRapids,1.9625,5814.25
2016,organic,9,GreatLakes,1.515,499437.33
2016,organic,9,HarrisburgScranton,1.9625,33637.11
2016,organic,9,HartfordSpringfield,2.3275,42082.1
2016,organic,9,Houston,0.8875,174389.65
2016,organic,9,Indianapolis,1.77,15982
2016,organic,9,Jacksonville,1.64,14651.68
2016,organic,9,LasVegas,2.2925,27528.13
2016,organic,9,LosAngeles,1.395,353200.29
2016,organic,9,Louisville,1.3075,12504.65
2016,organic,9,MiamiFtLauderdale,1.3775,14817.65
2016,organic,9,Midsouth,1.625,495091.38
2016,organic,9,Nashville,1.27,41618.42
2016,organic,9,NewOrleansMobile,1.46,14381.62
2016,organic,9,NewYork,2.2275,192742.23
2016,organic,9,Northeast,1.9675,542009.43
2016,organic,9,NorthernNewEngland,1.6,56838.22
2016,organic,9,Orlando,1.6875,25650.06
2016,organic,9,Philadelphia,2.135,49586.25
2016,organic,9,PhoenixTucson,2.2275,31218.3
2016,organic,9,Pittsburgh,1.515,27769.63
2016,organic,9,Plains,1.8175,188083.72
2016,organic,9,Portland,1.3975,121816.1
2016,organic,9,RaleighGreensboro,1.815,55800.5
2016,organic,9,RichmondNorfolk,1.3975,41148.11
2016,organic,9,Roanoke,1.2725,42436.41
2016,organic,9,Sacramento,2.1825,27991.66
2016,organic,9,SanDiego,1.97,54259.44
2016,organic,9,SanFrancisco,2.3725,93762.58
2016,organic,9,Seattle,1.69,127679.83
2016,organic,9,SouthCarolina,1.6675,41011.6
2016,organic,9,SouthCentral,1.11,595107.96
2016,organic,9,Southeast,1.6075,233745.98
2016,organic,9,Spokane,1.81,9734.08
2016,organic,9,StLouis,1.405,26112.16
2016,organic,9,Syracuse,1.5525,6646.99
2016,organic,9,Tampa,1.395,13900.09
2016,organic,9,TotalUS,1.605,3836097.14
2016,organic,9,West,1.615,653650.61
2016,organic,9,WestTexNewMexico,2.0725,43676.99
2016,organic,10,Albany,1.81,9852.94
2016,organic,10,Atlanta,1.602,68345.63
2016,organic,10,BaltimoreWashington,1.926,88328.73
2016,organic,10,Boise,1.558,8891.65
2016,organic,10,Boston,1.488,46948.4
2016,organic,10,BuffaloRochester,1.586,5135.55
2016,organic,10,California,2.196,535553.52
2016,organic,10,Charlotte,1.672,48451.92
2016,organic,10,Chicago,2.126,145919.59
2016,organic,10,CincinnatiDayton,1.38,78989.08
2016,organic,10,Columbus,1.358,56777.82
2016,organic,10,DallasFtWorth,1.33,107228.2
2016,organic,10,Denver,1.598,96407.77
2016,organic,10,Detroit,1.272,98953.22
2016,organic,10,GrandRapids,2.088,5741.67
2016,organic,10,GreatLakes,1.552,650546.95
2016,organic,10,HarrisburgScranton,1.726,22077.59
2016,organic,10,HartfordSpringfield,2.264,25063.21
2016,organic,10,Houston,1.086,190514.17
2016,organic,10,Indianapolis,1.708,17015.8
2016,organic,10,Jacksonville,1.678,14555.37
2016,organic,10,LasVegas,2.606,20029.9
2016,organic,10,LosAngeles,1.898,289350.82
2016,organic,10,Louisville,1.408,13559.32
2016,organic,10,MiamiFtLauderdale,1.524,4005.98
2016,organic,10,Midsouth,1.568,559976.18
2016,organic,10,Nashville,1.194,48794.59
2016,organic,10,NewOrleansMobile,1.682,11093.14
2016,organic,10,NewYork,2.278,113737.47
2016,organic,10,Northeast,1.884,390883.39
2016,organic,10,NorthernNewEngland,1.606,50385.41
2016,organic,10,Orlando,1.76,17869.03
2016,organic,10,Philadelphia,2.222,30955.73
2016,organic,10,PhoenixTucson,2.38,31305.69
2016,organic,10,Pittsburgh,1.526,46422.08
2016,organic,10,Plains,1.666,196319.99
2016,organic,10,Portland,1.73,85908.71
2016,organic,10,RaleighGreensboro,1.746,65808.48
2016,organic,10,RichmondNorfolk,1.47,44587.72
2016,organic,10,Roanoke,1.32,45577.88
2016,organic,10,Sacramento,2.304,27560.76
2016,organic,10,SanDiego,2.392,51439.88
2016,organic,10,SanFrancisco,2.776,80264.1
2016,organic,10,Seattle,1.948,120749.97
2016,organic,10,SouthCarolina,1.63,46428.73
2016,organic,10,SouthCentral,1.242,625440.58
2016,organic,10,Southeast,1.606,256622.33
2016,organic,10,Spokane,2.17,8636.42
2016,organic,10,StLouis,1.236,41135.43
2016,organic,10,Syracuse,1.644,4666.04
2016,organic,10,Tampa,1.646,17458.72
2016,organic,10,TotalUS,1.658,3832639.83
2016,organic,10,West,1.782,617296.88
2016,organic,10,WestTexNewMexico,2.582,27390.06
2016,organic,11,Albany,1.9575,8267.85
2016,organic,11,Atlanta,1.56,41039.57
2016,organic,11,BaltimoreWashington,2.17,51997.05
2016,organic,11,Boise,1.69,7985.87
2016,organic,11,Boston,1.7625,40490.54
2016,organic,11,BuffaloRochester,1.6925,6600.38
2016,organic,11,California,2.16,460575.48
2016,organic,11,Charlotte,1.96,32650.07
2016,organic,11,Chicago,2.2725,102247.1
2016,organic,11,CincinnatiDayton,1.0425,69774.22
2016,organic,11,Columbus,1.2125,39846.28
2016,organic,11,DallasFtWorth,1.3475,91436.01
2016,organic,11,Denver,1.5225,79540.52
2016,organic,11,Detroit,1.0525,82194.72
2016,organic,11,GrandRapids,2.1975,4403.97
2016,organic,11,GreatLakes,1.4475,510681.16
2016,organic,11,HarrisburgScranton,1.89,21032.91
2016,organic,11,HartfordSpringfield,2.555,28772.18
2016,organic,11,Houston,1.125,147052.47
2016,organic,11,Indianapolis,1.6925,13690.1
2016,organic,11,Jacksonville,1.455,16546.04
2016,organic,11,LasVegas,1.755,31189.48
2016,organic,11,LosAngeles,1.7375,255107.07
2016,organic,11,Louisville,1.075,16712.16
2016,organic,11,MiamiFtLauderdale,1.5975,11387.01
2016,organic,11,Midsouth,1.5425,441579.88
2016,organic,11,Nashville,1.025,47082.94
2016,organic,11,NewOrleansMobile,1.55,15146.21
2016,organic,11,NewYork,2.3825,131135.5
2016,organic,11,Northeast,2.065,376486.41
2016,organic,11,NorthernNewEngland,1.82,41564.21
2016,organic,11,Orlando,1.5225,22893.35
2016,organic,11,Philadelphia,2.2125,33537.91
2016,organic,11,PhoenixTucson,2.0575,34297.75
2016,organic,11,Pittsburgh,1.53,30108.8
2016,organic,11,Plains,1.705,191609.53
2016,organic,11,Portland,1.6875,102146.43
2016,organic,11,RaleighGreensboro,1.895,45804.54
2016,organic,11,RichmondNorfolk,1.285,35971.41
2016,organic,11,Roanoke,1.0525,38750.17
2016,organic,11,Sacramento,2.655,20956.31
2016,organic,11,SanDiego,2.2375,40369.24
2016,organic,11,SanFrancisco,2.9825,73275.35
2016,organic,11,Seattle,1.7725,140835.4
2016,organic,11,SouthCarolina,1.7175,38956.23
2016,organic,11,SouthCentral,1.27,518651.26
2016,organic,11,Southeast,1.5825,242645.36
2016,organic,11,Spokane,1.8425,9691.15
2016,organic,11,StLouis,1.24,33812.52
2016,organic,11,Syracuse,1.785,4382.69
2016,organic,11,Tampa,1.495,21602.19
2016,organic,11,TotalUS,1.6625,3383615.9
2016,organic,11,West,1.7075,641386.8
2016,organic,11,WestTexNewMexico,1.7675,44023.56
2016,organic,12,Albany,1.915,6439.12
2016,organic,12,Atlanta,1.3075,38121.39
2016,organic,12,BaltimoreWashington,1.9525,61327.42
2016,organic,12,Boise,1.2275,12627.44
2016,organic,12,Boston,1.965,50985.09
2016,organic,12,BuffaloRochester,1.68,9974.7
2016,organic,12,California,1.6675,500718.64
2016,organic,12,Charlotte,1.72,27271.79
2016,organic,12,Chicago,1.4275,162798.01
2016,organic,12,CincinnatiDayton,1.065,67661.05
2016,organic,12,Columbus,1.4425,22831.71
2016,organic,12,DallasFtWorth,1.155,82838.2
2016,organic,12,Denver,1.0575,117742.09
2016,organic,12,Detroit,1.3025,46611.82
2016,organic,12,GrandRapids,1.86,7760.82
2016,organic,12,GreatLakes,1.34,492997.68
2016,organic,12,HarrisburgScranton,1.8875,28161.02
2016,organic,12,HartfordSpringfield,2.4325,32109.47
2016,organic,12,Houston,1.0575,90605.92
2016,organic,12,Indianapolis,1.4475,15382.02
2016,organic,12,Jacksonville,1.3075,14199.67
2016,organic,12,LasVegas,1.675,27796.14
2016,organic,12,LosAngeles,1.3225,303014.01
2016,organic,12,Louisville,1.3,8136.71
2016,organic,12,MiamiFtLauderdale,1.3075,14995.9
2016,organic,12,Midsouth,1.5475,320029.81
2016,organic,12,Nashville,1.1,21300.69
2016,organic,12,NewOrleansMobile,1.475,11941.89
2016,organic,12,NewYork,2.105,166810.76
2016,organic,12,Northeast,1.9875,446936.62
2016,organic,12,NorthernNewEngland,1.915,37686.52
2016,organic,12,Orlando,1.3475,22453.67
2016,organic,12,Philadelphia,1.955,41236.53
2016,organic,12,PhoenixTucson,1.8675,30732.49
2016,organic,12,Pittsburgh,1.5025,29896.03
2016,organic,12,Plains,1.64,171249.27
2016,organic,12,Portland,1.145,153306.2
2016,organic,12,RaleighGreensboro,1.71,30121.47
2016,organic,12,RichmondNorfolk,1.5375,23971.12
2016,organic,12,Roanoke,1.4325,21855.26
2016,organic,12,Sacramento,2.4375,16596.18
2016,organic,12,SanDiego,1.6525,48167.94
2016,organic,12,SanFrancisco,2.6175,64964.57
2016,organic,12,Seattle,1.22,191970.43
2016,organic,12,SouthCarolina,1.5675,28618.76
2016,organic,12,SouthCentral,1.16,397818.22
2016,organic,12,Southeast,1.35,212550.5
2016,organic,12,Spokane,1.195,13405.92
2016,organic,12,StLouis,1.4175,20794.84
2016,organic,12,Syracuse,1.73,5394.53
2016,organic,12,Tampa,1.3125,22863.07
2016,organic,12,TotalUS,1.4375,3400640.87
2016,organic,12,West,1.1975,858339.91
2016,organic,12,WestTexNewMexico,1.5025,51911.57
2017,conventional,1,Albany,1.494,534306.5
2017,conventional,1,Atlanta,0.938,3089657.77
2017,conventional,1,BaltimoreWashington,1.394,4019032.1
2017,conventional,1,Boise,0.976,495905.34
2017,conventional,1,Boston,1.252,3035006.89
2017,conventional,1,BuffaloRochester,1.36,755908.04
2017,conventional,1,California,0.868,36693701.78
2017,conventional,1,Charlotte,1.274,1094652.09
2017,conventional,1,Chicago,1.17,4078256.96
2017,conventional,1,CincinnatiDayton,0.724,1667204.32
2017,conventional,1,Columbus,0.926,1005485
2017,conventional,1,DallasFtWorth,0.718,6663002.69
2017,conventional,1,Denver,0.968,4407633.3
2017,conventional,1,Detroit,0.896,2346468.35
2017,conventional,1,GrandRapids,1.106,1136986.14
2017,conventional,1,GreatLakes,0.976,20681127.47
2017,conventional,1,HarrisburgScranton,1.348,1296811.92
2017,conventional,1,HartfordSpringfield,1.45,1511900.93
2017,conventional,1,Houston,0.598,6883757.97
2017,conventional,1,Indianapolis,0.906,1048714.66
2017,conventional,1,Jacksonville,1.028,1049715.46
2017,conventional,1,LasVegas,0.816,1886768.1
2017,conventional,1,LosAngeles,0.742,18481708.37
2017,conventional,1,Louisville,0.914,562275.99
2017,conventional,1,MiamiFtLauderdale,1.214,3301401.91
2017,conventional,1,Midsouth,1.17,15913292.37
2017,conventional,1,Nashville,0.852,1245665.97
2017,conventional,1,NewOrleansMobile,0.99,1452211.49
2017,conventional,1,NewYork,1.422,6849803.41
2017,conventional,1,Northeast,1.348,21618682.7
2017,conventional,1,NorthernNewEngland,1.186,2248235.03
2017,conventional,1,Orlando,1.148,1951136.25
2017,conventional,1,Philadelphia,1.444,2104089.45
2017,conventional,1,PhoenixTucson,0.616,6760440.67
2017,conventional,1,Pittsburgh,1.084,728496.55
2017,conventional,1,Plains,1.018,10207878.69
2017,conventional,1,Portland,0.812,4126634.34
2017,conventional,1,RaleighGreensboro,1.214,1489123.75
2017,conventional,1,RichmondNorfolk,1.15,1323507.85
2017,conventional,1,Roanoke,1.066,753810.73
2017,conventional,1,Sacramento,1.078,2549028.96
2017,conventional,1,SanDiego,0.83,3195519.59
2017,conventional,1,SanFrancisco,1.094,4848376.71
2017,conventional,1,Seattle,0.856,4220424.04
2017,conventional,1,SouthCarolina,1.08,1971889.64
2017,conventional,1,SouthCentral,0.712,32796301.22
2017,conventional,1,Southeast,1.074,21147581.66
2017,conventional,1,Spokane,0.86,592973.12
2017,conventional,1,StLouis,1.094,827995.75
2017,conventional,1,Syracuse,1.452,351905.03
2017,conventional,1,Tampa,1.13,2348708.65
2017,conventional,1,TotalUS,0.952,196738980.4
2017,conventional,1,West,0.834,37680414.35
2017,conventional,1,WestTexNewMexico,0.73,4923268.33
2017,conventional,2,Albany,1.495,464611.18
2017,conventional,2,Atlanta,0.8325,2749492.3
2017,conventional,2,BaltimoreWashington,1.2975,3631653.53
2017,conventional,2,Boise,0.9325,446621.32
2017,conventional,2,Boston,1.215,2683540.1
2017,conventional,2,BuffaloRochester,1.5825,555972.16
2017,conventional,2,California,0.84,30612231.51
2017,conventional,2,Charlotte,1.1975,1006575.21
2017,conventional,2,Chicago,1.1575,3898832.92
2017,conventional,2,CincinnatiDayton,0.695,1317434.51
2017,conventional,2,Columbus,0.895,895040.01
2017,conventional,2,DallasFtWorth,0.71,5744971.62
2017,conventional,2,Denver,0.9875,3661860.45
2017,conventional,2,Detroit,0.8225,2124888.85
2017,conventional,2,GrandRapids,1.095,947984.34
2017,conventional,2,GreatLakes,0.9475,17737259.86
2017,conventional,2,HarrisburgScranton,1.21,1110420.55
2017,conventional,2,HartfordSpringfield,1.3075,1390869.2
2017,conventional,2,Houston,0.5825,6136780.79
2017,conventional,2,Indianapolis,0.8925,881777.95
2017,conventional,2,Jacksonville,1.0075,927363.16
2017,conventional,2,LasVegas,0.77,1731606.68
2017,conventional,2,LosAngeles,0.695,15064853.63
2017,conventional,2,Louisville,0.8875,459672.03
2017,conventional,2,MiamiFtLauderdale,1.1125,3081248.52
2017,conventional,2,Midsouth,1.1025,14347286.71
2017,conventional,2,Nashville,0.76,1091004.02
2017,conventional,2,NewOrleansMobile,0.9,1437213.25
2017,conventional,2,NewYork,1.315,6793392.29
2017,conventional,2,Northeast,1.3025,19598745.74
2017,conventional,2,NorthernNewEngland,1.22,2012594.49
2017,conventional,2,Orlando,1.0775,1711092.73
2017,conventional,2,Philadelphia,1.3325,1998173.71
2017,conventional,2,PhoenixTucson,0.58,6101524.87
2017,conventional,2,Pittsburgh,1.24,453682.27
2017,conventional,2,Plains,0.9275,9769363.29
2017,conventional,2,Portland,0.7275,3660725.75
2017,conventional,2,RaleighGreensboro,1.1575,1364843.42
2017,conventional,2,RichmondNorfolk,1.11,1157469.3
2017,conventional,2,Roanoke,1.0625,666403.88
2017,conventional,2,Sacramento,1.085,2163495.78
2017,conventional,2,SanDiego,0.795,2607282.22
2017,conventional,2,SanFrancisco,1.0825,4079335.54
2017,conventional,2,Seattle,0.8,3425862.67
2017,conventional,2,SouthCarolina,1,1836973.67
2017,conventional,2,SouthCentral,0.6875,29226715.55
2017,conventional,2,Southeast,0.9875,19088829.48
2017,conventional,2,Spokane,0.7825,500352.51
2017,conventional,2,StLouis,1.0625,677101.34
2017,conventional,2,Syracuse,1.5675,293956.28
2017,conventional,2,Tampa,1.065,2044664.78
2017,conventional,2,TotalUS,0.905,173025580
2017,conventional,2,West,0.79,32645147.95
2017,conventional,2,WestTexNewMexico,0.69,4494175.53
2017,conventional,3,Albany,1.37,418793.8
2017,conventional,3,Atlanta,1.215,1885146.32
2017,conventional,3,BaltimoreWashington,1.5275,3122442.72
2017,conventional,3,Boise,1.1,388610.16
2017,conventional,3,Boston,1.475,2206914.58
2017,conventional,3,BuffaloRochester,1.5575,614690.97
2017,conventional,3,California,1.275,21244280.85
2017,conventional,3,Charlotte,1.4775,841583.39
2017,conventional,3,Chicago,1.64,2681940.96
2017,conventional,3,CincinnatiDayton,0.9475,1043039.05
2017,conventional,3,Columbus,1.2475,596180.79
2017,conventional,3,DallasFtWorth,0.92,4712220.19
2017,conventional,3,Denver,1.345,2622103.8
2017,conventional,3,Detroit,1.3425,1172605.29
2017,conventional,3,GrandRapids,1.6675,549216.23
2017,conventional,3,GreatLakes,1.3575,12058360.92
2017,conventional,3,HarrisburgScranton,1.3475,1017278.13
2017,conventional,3,HartfordSpringfield,1.535,1146967.22
2017,conventional,3,Houston,0.83,4105539.45
2017,conventional,3,Indianapolis,1.305,649439.91
2017,conventional,3,Jacksonville,1.5725,568994.55
2017,conventional,3,LasVegas,0.9975,1305073.61
2017,conventional,3,LosAngeles,1.085,10723701.54
2017,conventional,3,Louisville,1.1425,360490.4
2017,conventional,3,MiamiFtLauderdale,1.675,1958001.54
2017,conventional,3,Midsouth,1.2875,12552673.12
2017,conventional,3,Nashville,0.805,1145910.82
2017,conventional,3,NewOrleansMobile,1.2875,961860.12
2017,conventional,3,NewYork,1.6425,4940040.82
2017,conventional,3,Northeast,1.5175,15993406.56
2017,conventional,3,NorthernNewEngland,1.4,1580072.48
2017,conventional,3,Orlando,1.555,1129879.57
2017,conventional,3,Philadelphia,1.635,1540682.45
2017,conventional,3,PhoenixTucson,0.6425,5290744.95
2017,conventional,3,Pittsburgh,1.26,511156.13
2017,conventional,3,Plains,1.2925,6588806.84
2017,conventional,3,Portland,0.99,2957619.11
2017,conventional,3,RaleighGreensboro,1.385,1141248.44
2017,conventional,3,RichmondNorfolk,1.3025,993578.93
2017,conventional,3,Roanoke,1.2125,581318.39
2017,conventional,3,Sacramento,1.5225,1533572.97
2017,conventional,3,SanDiego,1.2025,1853836.04
2017,conventional,3,SanFrancisco,1.7425,2550183.75
2017,conventional,3,Seattle,1.0375,2858809.85
2017,conventional,3,SouthCarolina,1.3725,1328251.65
2017,conventional,3,SouthCentral,0.9175,22258605.42
2017,conventional,3,Southeast,1.4525,12527358.44
2017,conventional,3,Spokane,0.9225,465900.69
2017,conventional,3,StLouis,1.3125,462712.76
2017,conventional,3,Syracuse,1.4775,303313.48
2017,conventional,3,Tampa,1.6025,1223163.48
2017,conventional,3,TotalUS,1.21,129854993.5
2017,conventional,3,West,0.985,26631501.24
2017,conventional,3,WestTexNewMexico,0.845,3479446.09
2017,conventional,4,Albany,1.45,502797.76
2017,conventional,4,Atlanta,1.204,2616081.98
2017,conventional,4,BaltimoreWashington,1.64,3768108.69
2017,conventional,4,Boise,1.146,492599.8
2017,conventional,4,Boston,1.588,2917829.26
2017,conventional,4,BuffaloRochester,1.546,832508.77
2017,conventional,4,California,1.24,28938049.46
2017,conventional,4,Charlotte,1.522,1092615.8
2017,conventional,4,Chicago,1.64,3625260.27
2017,conventional,4,CincinnatiDayton,1.094,1215935.94
2017,conventional,4,Columbus,1.146,1010103.18
2017,conventional,4,DallasFtWorth,0.87,7130325.44
2017,conventional,4,Denver,1.27,3669812.31
2017,conventional,4,Detroit,1.476,1536671.52
2017,conventional,4,GrandRapids,1.726,764745.07
2017,conventional,4,GreatLakes,1.388,16550606.59
2017,conventional,4,HarrisburgScranton,1.494,1247462.91
2017,conventional,4,HartfordSpringfield,1.734,1378798.78
2017,conventional,4,Houston,0.734,7799320.71
2017,conventional,4,Indianapolis,1.188,957264.94
2017,conventional,4,Jacksonville,1.466,849261.61
2017,conventional,4,LasVegas,0.96,1843852.38
2017,conventional,4,LosAngeles,1.04,15256716.23
2017,conventional,4,Louisville,1.2,474144.57
2017,conventional,4,MiamiFtLauderdale,1.504,2910795.19
2017,conventional,4,Midsouth,1.38,15657884.06
2017,conventional,4,Nashville,1.032,1275505.09
2017,conventional,4,NewOrleansMobile,1.33,1276646.76
2017,conventional,4,NewYork,1.754,6197649.84
2017,conventional,4,Northeast,1.612,20480636.27
2017,conventional,4,NorthernNewEngland,1.402,2167987.15
2017,conventional,4,Orlando,1.446,1740604.84
2017,conventional,4,Philadelphia,1.712,1925324.78
2017,conventional,4,PhoenixTucson,0.7,6112946.46
2017,conventional,4,Pittsburgh,1.29,681291.89
2017,conventional,4,Plains,1.258,9718055.81
2017,conventional,4,Portland,0.986,3825843.89
2017,conventional,4,RaleighGreensboro,1.424,1480646.98
2017,conventional,4,RichmondNorfolk,1.224,1347551.91
2017,conventional,4,Roanoke,1.214,782543.45
2017,conventional,4,Sacramento,1.548,1950358.46
2017,conventional,4,SanDiego,1.218,2380766.28
2017,conventional,4,SanFrancisco,1.692,3490442.51
2017,conventional,4,Seattle,1.052,3698637.73
2017,conventional,4,SouthCarolina,1.366,1884367.48
2017,conventional,4,SouthCentral,0.866,34918245.22
2017,conventional,4,Southeast,1.38,18166709.83
2017,conventional,4,Spokane,1.036,538136.28
2017,conventional,4,StLouis,1.4,781938.35
2017,conventional,4,Syracuse,1.534,390130.06
2017,conventional,4,Tampa,1.464,1877556
2017,conventional,4,TotalUS,1.202,178480565
2017,conventional,4,West,1.002,34050377.64
2017,conventional,4,WestTexNewMexico,0.828,4906871.71
2017,conventional,5,Albany,1.605,446069.89
2017,conventional,5,Atlanta,1.1775,2346484.29
2017,conventional,5,BaltimoreWashington,1.595,3359257.04
2017,conventional,5,Boise,1.1975,402898.33
2017,conventional,5,Boston,1.6325,2462257.68
2017,conventional,5,BuffaloRochester,1.6525,627007.86
2017,conventional,5,California,1.23,26002580.48
2017,conventional,5,Charlotte,1.4425,993384.11
2017,conventional,5,Chicago,1.595,3313944.53
2017,conventional,5,CincinnatiDayton,0.83,1416675.83
2017,conventional,5,Columbus,1.08,849620.86
2017,conventional,5,DallasFtWorth,0.92,5444430.5
2017,conventional,5,Denver,1.195,3271939.4
2017,conventional,5,Detroit,1.1575,1740406.33
2017,conventional,5,GrandRapids,1.765,720473.58
2017,conventional,5,GreatLakes,1.25,16189032.54
2017,conventional,5,HarrisburgScranton,1.53,1060344.65
2017,conventional,5,HartfordSpringfield,1.755,1238208.86
2017,conventional,5,Houston,0.8075,5810810.41
2017,conventional,5,Indianapolis,1.015,932426.57
2017,conventional,5,Jacksonville,1.3675,754541.17
2017,conventional,5,LasVegas,1,1589910.19
2017,conventional,5,LosAngeles,1.02,13931541.56
2017,conventional,5,Louisville,1.1275,433658.42
2017,conventional,5,MiamiFtLauderdale,1.4025,2756510.32
2017,conventional,5,Midsouth,1.305,14032791.42
2017,conventional,5,Nashville,0.955,1135943.69
2017,conventional,5,NewOrleansMobile,1.28,1210752.3
2017,conventional,5,NewYork,1.7375,5883634.69
2017,conventional,5,Northeast,1.6425,18065434.65
2017,conventional,5,NorthernNewEngland,1.49,1773729.7
2017,conventional,5,Orlando,1.35,1590224.46
2017,conventional,5,Philadelphia,1.725,1697151.36
2017,conventional,5,PhoenixTucson,0.7225,5184713.45
2017,conventional,5,Pittsburgh,1.175,683915.82
2017,conventional,5,Plains,1.2925,8328485.19
2017,conventional,5,Portland,0.96,3270170.44
